LAMMPS data file via write_data, version 22 Jul 2025, timestep = 160000, units = metal

340 atoms
5 atom types

0 18.779726265758935 xlo xhi
0 18.779726265758935 ylo yhi
0 13.145808386031254 zlo zhi

Atom Type Labels

1 Al
2 B
3 Na
4 O
5 Si

Masses

1 26.982
2 10.811
3 22.99
4 15.999
5 28.086

Pair Coeffs # buck/coul/long

1 351.94 0.36 0
2 121.1 0.35 0
3 0 1 0
4 9027.03 0.265 85.0321
5 834.4 0.29 0

Atoms # charge

326 4 -0.945 6.7876017832732405 1.4696651875843096 4.9288468020029175 0 0 1
239 4 -0.945 7.112554572469932 1.4729941491388139 2.30648727147354 0 1 0
5 3 0.473 4.4175801578330525 1.5269087446135214 1.6670439763635752 1 0 0
332 4 -0.945 0.42099156692350626 2.073133801997319 2.5475064650792483 1 -1 0
19 2 1.418 0.06074769644422895 0.9899305336509248 1.6225116944111044 0 0 1
117 5 1.89 1.4338391399865378 2.5831904228648743 3.6707216667386544 0 0 0
76 5 1.89 7.0809546244749075 0.5970214457654002 3.692595781736398 -1 1 0
29 2 1.418 6.659764469300016 0.86876834351532 6.23191437239137 0 1 0
230 4 -0.945 8.254636225240763 3.6379222327686302 1.860496842557331 0 1 0
281 4 -0.945 1.8722419261929832 1.3528089790294782 4.58925616002527 0 1 0
298 4 -0.945 1.1566404187989883 0.08249533327735745 1.3950299108243907 0 0 1
141 4 -0.945 2.8559649625096255 3.183936098137454 3.0892738114380918 0 0 0
55 5 1.89 7.40729225796872 2.520777239234911 1.0944168199355475 0 1 1
212 4 -0.945 6.004142410235021 3.1049724067124913 0.6068268625322591 0 0 1
34 2 1.418 9.124896892396551 3.278363949943019 2.8606595928575276 1 1 1
1 3 0.473 4.6504743517007245 2.4174416976912463 4.556777868319483 0 1 -1
213 4 -0.945 8.825031516164895 3.632375411266396 4.170798603268416 -1 0 -1
148 4 -0.945 0.6225219120377855 3.695387258987241 4.567686258282907 0 1 0
262 4 -0.945 3.6711189960721473 3.2594262735400923 12.561621607753514 1 0 0
182 4 -0.945 7.937016517243676 0.15702657840945677 9.341243211829813 1 0 0
10 3 0.473 7.143102364348298 0.26338839784198964 11.882251592919413 0 0 -2
130 4 -0.945 5.640801693474609 3.3742041720575524 11.13147123958178 1 0 -1
4 3 0.473 0.9107115161065625 0.5218745286884772 8.079752274463127 1 0 0
75 5 1.89 8.267980062539108 1.5434407238449874 8.60780585781411 0 -1 -1
105 5 1.89 2.2595516430712173 3.2540691165256606 8.679134678220796 1 1 -1
133 4 -0.945 5.1750460154455205 1.9882447750450214 9.034086301158613 1 1 0
273 4 -0.945 2.5720664596215284 2.8729265198860134 10.207451460178621 0 0 -1
134 4 -0.945 2.9025849202456673 2.019159598454855 7.840157138888051 1 1 0
289 4 -0.945 3.40922342927125 0.6593899837829517 11.510374083549763 0 1 -1
73 5 1.89 6.043480153163728 3.1860579050597297 9.614852263973116 0 1 1
222 4 -0.945 7.521519163611905 2.756203683192527 9.439549665465268 0 0 0
242 4 -0.945 1.2891785104367641 1.9601148448690418 12.13465160938694 1 0 0
327 4 -0.945 7.612114294267092 1.4392515644534645 7.1700734947595315 1 0 0
110 5 1.89 4.269118213994363 1.2149592541556993 7.964966827795094 0 1 0
95 5 1.89 2.8124573536238757 2.1603167059608137 11.67407417955447 0 0 0
191 4 -0.945 8.244645677954113 1.9811702058478373 13.041884035615094 0 1 -1
255 4 -0.945 0.6725323225056745 3.4005137869860347 8.351109771843351 0 0 0
192 4 -0.945 5.260440581585777 1.0447512940839303 6.690113709341151 1 1 0
336 4 -0.945 0.949352070498484 6.703686267540577 1.1510888397886798 1 0 2
27 2 1.418 3.4982741917900064 4.392225273261296 3.0067665517195366 0 0 0
227 4 -0.945 4.708753414560834 6.561172183172398 4.673559948474096 0 -1 0
28 2 1.418 4.009320135275777 6.882509596436205 5.8173743834522265 0 0 0
51 5 1.89 5.719532017269799 5.924427760901037 3.5330704033290536 -1 0 0
168 4 -0.945 2.7318710929651293 5.4192463958210135 2.4263199144112932 0 0 0
138 4 -0.945 7.1615384110456635 5.591610541364463 4.13689120091449 0 1 2
61 5 1.89 8.510541083735134 4.983867275893122 4.837088393539593 0 1 1
334 4 -0.945 5.743539346006866 6.9440037937071235 2.331478071557986 0 0 1
275 4 -0.945 0.5722447504128061 6.190514153364181 5.057410488830942 1 0 1
126 4 -0.945 4.907735931099436 4.623803108535582 3.101912148823169 1 0 1
121 5 1.89 2.2772626974589376 6.857252563067201 2.0085592555186405 0 0 0
127 4 -0.945 8.23273276009791 5.110058916823513 6.401621617305596 0 0 0
