LAMMPS data file via write_data, version 22 Jul 2025, timestep = 1260000, units = metal

4185 atoms
5 atom types

0.12027373423949139 37.67972626575736 xlo xhi
0.12027373423949139 37.67972626575736 ylo yhi
0.12027373423949139 37.67972626575736 zlo zhi

Atom Type Labels

1 Si
2 O
3 B
4 Na
5 Al

Masses

1 28.08599999277503
2 15.99899999588435
3 10.81099999721893
4 22.98999999408595
5 26.98199999305903

Pair Coeffs # buck/coul/long

1 834.4 0.29 0
2 9027.03 0.265 85.0321
3 121.1 0.35 0
4 0 1 0
5 351.94 0.36 0

Atoms # charge

2872 2 -0.945 3.2566898722928816 1.767338169076074 2.900877642080043 1 0 -1
212 3 1.418 2.6053510528668893 1.9666214903195094 4.358234305339002 2 2 1
833 1 1.89 2.3605427749079917 1.9234961164127815 1.5714669295180432 2 1 1
2535 2 -0.945 1.31365597095207 3.097548568164439 1.6169330626830647 2 0 0
3603 2 -0.945 2.8183455952767464 3.3415316028108974 4.584938561553821 1 0 0
1882 2 -0.945 4.813743092944893 5.314883394695277 4.550892911769269 0 0 0
932 1 1.89 3.3519788585207704 4.789583614072019 4.9897513413417744 -1 0 0
3139 2 -0.945 3.0839636284828518 5.046756285620991 6.508781683279038 0 0 0
3396 2 -0.945 1.1510907348699835 1.6509617674644403 4.144113119167089 3 1 2
3289 2 -0.945 5.810126207186902 1.9066722633553994 4.248599775616371 2 2 -1
2032 2 -0.945 3.2757019164467582 1.0064977120793601 5.1609008193083605 -1 0 0
1398 1 1.89 4.896955843449316 1.4732027492184936 2.93416982642903 1 -1 2
3151 2 -0.945 5.574732578172651 2.304174501204987 1.8461366451487846 0 -1 0
2644 2 -0.945 0.6178986517561136 5.533713188135096 2.372120567276171 1 1 1
4131 2 -0.945 2.379350914353028 5.843377860747872 4.156012597500865 0 2 1
1787 2 -0.945 0.6152322395578947 4.285822470801376 7.074264631112054 0 1 1
2245 2 -0.945 3.3084842865285324 2.1402689905727317 0.34508887217962114 0 1 -1
3729 2 -0.945 1.8325008253039836 0.366972373849677 1.2234140784398115 1 -1 -1
1022 1 1.89 6.388229351092383 5.736854711045645 4.365847938384171 0 0 -1
3771 2 -0.945 5.048994617620702 0.2202978768478232 6.898098629907743 2 1 0
4069 2 -0.945 18.74802580895629 2.035185926465327 6.4785510940921585 1 0 -1
1115 1 1.89 13.548366775740345 17.590841436654436 7.0966316031213355 -2 0 1
73 4 0.473 11.602734085950129 7.176985400332032 0.16158030686026717 0 0 -2
3918 2 -0.945 6.373253509964905 6.070112140845803 0.19707447625967314 -1 1 0
100 4 0.473 7.472950394497883 3.9089710321993376 2.1140746358819933 1 -2 1
2239 2 -0.945 7.2476154757658495 4.55064729836105 4.988582385501511 1 1 -1
42 4 0.473 9.720605279250684 3.7502673686512717 4.8818618895245285 -1 1 2
3545 2 -0.945 7.435952018632721 2.0646208564308117 6.283779100172349 1 3 0
4159 5 1.418 7.285005170197541 3.740104768250018 6.651139576106117 -1 1 0
1367 1 1.89 7.234836342261037 1.4830301094666423 4.810650208244698 1 0 -1
2939 2 -0.945 8.367551704644853 2.0021035281205095 3.762560711545167 0 2 1
1427 1 1.89 9.080893957446985 1.768820883080937 2.301380019023824 -1 0 0
1775 2 -0.945 9.806438893755518 3.2352954400800074 2.1095149023433573 0 0 1
650 1 1.89 10.343792882141521 4.768672321226419 1.8850069428069351 0 0 2
1041 1 1.89 11.921947558984273 1.637328087800814 5.795828715411206 1 0 -1
3912 2 -0.945 11.90857813621102 4.607710857615194 1.563863982992812 0 1 1
3303 2 -0.945 10.893896829376116 1.2020300914278879 4.669509555741041 0 1 0
1694 2 -0.945 8.119185658454132 1.5939024287892625 1.0925623267507545 1 1 -1
3819 2 -0.945 10.211087946622436 5.511515342684715 3.2993159825111817 -1 0 0
3067 2 -0.945 10.234052723969423 0.6950912107806428 2.4114038094238355 0 0 0
3741 2 -0.945 11.232812800125961 2.3181613061942596 7.100050537799897 0 -1 -1
317 3 1.418 12.030621393990439 5.332392984358297 7.098438120630594 1 1 0
237 3 1.418 11.12752359678193 0.5847292290504573 3.467696725330955 1 0 1
3082 2 -0.945 10.848941738141061 6.064557238559693 7.063892694475263 0 0 0
1598 2 -0.945 8.822476037834553 4.330081049218514 7.233676211516084 0 -1 0
3177 2 -0.945 9.572163928682938 5.583590572966306 0.7358682758982599 1 3 1
3415 2 -0.945 6.7506671117832076 6.055142038672655 2.815548702107602 -1 -1 1
1964 2 -0.945 18.554359178524553 3.4679423217984815 4.273091127896896 1 1 0
3167 2 -0.945 12.814553611443397 2.799834380461582 5.0853984007385575 -1 -1 1
1493 2 -0.945 12.844991556310669 5.184247511473899 5.982056730842103 -1 0 2
4030 2 -0.945 15.71031040379105 2.2287312315920333 0.4797434509946408 0 -1 1
420 3 1.418 16.056209842407807 0.9931100723798398 4.216609537721579 0 1 2
3636 2 -0.945 15.461794300288233 1.707273477857234 3.132369205161957 -1 0 2
445 1 1.89 17.91129197928207 4.312432375960694 3.1010515685934017 1 1 0
2406 2 -0.945 17.502334676001233 1.2059008244698848 4.263498580395947 0 -2 2
4107 2 -0.945 14.43766356610208 4.756729457504368 0.8349224803185761 0 1 1
1267 1 1.89 13.401597146749818 4.149100598994562 1.8972422573861285 1 0 1
2048 2 -0.945 13.63504869989098 4.532335552990536 3.4314096807473553 -1 1 1
1909 2 -0.945 15.042930792999439 3.94397316831767 5.683246934097821 0 0 1
1764 2 -0.945 16.701231541557235 5.237080360266608 3.5440908244661045 1 -1 0
649 1 1.89 13.616676776687303 4.156673635827565 4.9922357934400035 0 0 -1
3704 2 -0.945 13.510292323206311 2.5631617061119547 1.7412777907450026 0 0 1
2134 2 -0.945 17.569812542445597 3.3903495975114692 1.8467015160531952 -1 0 0
609 1 1.89 14.78433060437871 1.5955371399166491 1.6862873338291282 1 1 1
1647 2 -0.945 15.495528629334967 1.413609391291474 5.53869413364681 1 0 0
874 1 1.89 15.280604935783764 2.582055617172523 6.580248487530085 1 0 0
872 1 1.89 17.280627295979745 2.604177613516919 0.42921784661072343 1 1 1
1499 2 -0.945 18.132879227479094 5.9895035696445165 6.331274626940061 0 1 0
3017 2 -0.945 16.544608673865554 2.564655394929726 7.554329151504814 0 1 -1
2512 2 -0.945 12.737641260942906 0.306209408496737 6.0308003668270524 -2 0 0
2905 2 -0.945 18.083601620684952 1.2273292779792113 0.36383075125235614 0 0 0
343 3 1.418 16.209346575713454 14.02273032765972 4.523475718243771 1 1 0
3208 2 -0.945 13.958420652074565 2.568250233221016 7.433581088387368 0 0 1
